unvCd,대학,전형,모집단위,항목,골든값,크롤러값,비고
0000103,동서대학교,일반계교과,사회복지학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,간호학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,방송영상학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,식품영양학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,자유전공학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,고교생활우수자,간호학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,캠퍼스아시아학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,디지털금융학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,경영학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,고교생활우수자,캠퍼스아시아학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,상담심리치료학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,방송영상학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,학생부면접,방사선학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,컴퓨터공학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,학생부면접,임상병리학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,웹툰학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,작업치료학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,상담심리치료학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,스마트모빌리티학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,국제통상물류학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,게임학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,고교생활우수자,웹툰학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,광고홍보학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,컴퓨터공학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,영상애니메이션학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,학생부면접,사회복지학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,작업치료학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,스마트모빌리티학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,영화과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,디자인학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,학생부면접,체육학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,고교생활우수자,영화과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,패션디자인학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,고교생활우수자,치위생학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,운동처방학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,고교생활우수자,패션디자인학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,임상병리학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,경찰학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,경영학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,운동처방학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,학생부면접,광고홍보학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,학생부면접,컴퓨터공학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,고교생활우수자,식품영양학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,고교생활우수자,자유전공학부,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,특성화교과,건축학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,일반계교과,경찰학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,학생부면접,작업치료학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,학생부면접,뮤지컬엔터테인먼트과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000103,동서대학교,사회배려대상자,건축공학과,반영교과,국영수사과,"1,학년,~3,학년,1,학기,국어,영어,수학,사회,과학,중,3,과목,전과목,중,7,과목,(,진로선택,2,과목,)",문자열 불일치
0000105,동아대학교,특성화고교출신자(동일계),식품영양학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,기회균형대상자,교육학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,학교생활우수자,사회복지학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,기회균형대상자,조경학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,잠재능력우수자,산업경영공학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,학교생활우수자,체육학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,농어촌학생,건축학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,잠재능력우수자,전기공학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,잠재능력우수자,식품생명공학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,잠재능력우수자,미래에너지공학전공,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,학교생활우수자,금융학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,농어촌학생,건강관리학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,기회균형대상자,전기공학과,반영교과,"전,교과",전교과,콤마 차이
0000105,동아대학교,농어촌학생,한국어문학과,반영교과,"전,교과",전교과,콤마 차이
